poste_technique,plan_entretien,type_travail_code,corps_metier,categorie_travail,nb_visites_preventives,frequence_observee_jours,frequence_officielle_jours,source_frequence,frequence_moyenne_jours,frequence_std_jours,nb_correctifs_total,nb_correctifs_entre_visites,taux_correctif_entre_visites,classe_frequence,frequence_actuelle_jours,frequence_recommandee_jours,cout_actuel_annuel_mad,cout_recommande_annuel_mad,economie_estimee_mad
SF01-PS-PS03-SECAIR-0C7301,183672.0,290.0,Mécanique,Inspection,4,175.3,,observée,175.3,6.6,11,2,0.67,Insuffisant,175.3,122.7,3306.0,2504.0,802.0
SF01-PS-PS03-SECAIR-0C7301-MOAC,183181.0,320.0,Mécanique,Autre,4,180.0,,observée,180.0,7.3,0,0,0.0,Adéquat,180.0,180.0,195.0,195.0,0.0
SF01-PS-PS03-SECAIR-0K7301,183679.0,350.0,Mécanique,Graissage,4,175.3,,observée,175.3,6.6,55,3,1.0,Insuffisant,175.3,122.7,4835.0,3597.0,1239.0
SF01-PS-PS03-SECAIR-0K7301,183680.0,290.0,Mécanique,Inspection,16,28.9,,observée,28.9,8.0,55,11,0.73,Insuffisant,28.9,20.2,21738.0,16393.0,5345.0
SF01-PS-PS03-SECAIR-0K7301,183681.0,350.0,Mécanique,Graissage,4,175.3,,observée,175.3,6.6,55,3,1.0,Insuffisant,175.3,122.7,4835.0,3597.0,1239.0
SF01-PS-PS03-SECAIR-0K7301,183682.0,290.0,Mécanique,Inspection,59,7.2,,observée,7.2,1.9,55,25,0.43,Insuffisant,7.2,5.0,53397.0,41617.0,11779.0
SF01-PS-PS03-SECAIR-0K7301-LUBR-CAISPRIN,183333.0,290.0,Mécanique,Inspection,15,29.6,,observée,29.6,1.3,3,2,0.14,Adéquat,29.6,29.6,5027.0,5027.0,0.0
SF01-PS-PS03-SECAIR-0K7301-LUBR-CAISPRIN,183334.0,290.0,Mécanique,Inspection,15,29.7,,observée,29.7,1.0,3,2,0.14,Adéquat,29.7,29.7,5010.0,5010.0,0.0
SF01-PS-PS03-SECAIR-0K7301-LUBR-CENTRIFU,183335.0,290.0,Mécanique,Inspection,9,59.1,,observée,59.1,2.3,0,0,0.0,Adéquat,59.1,59.1,593.0,593.0,0.0
SF01-PS-PS03-SECAIR-0K7301-LUBR-POMPATLE,183340.0,290.0,Mécanique,Inspection,16,29.4,,observée,29.4,11.4,0,0,0.0,Adéquat,29.4,29.4,1192.0,1192.0,0.0
SF01-PS-PS03-SECAIR-0K7301-LUBR-REFHUIL1,183348.0,290.0,Mécanique,Inspection,15,29.9,,observée,29.9,1.0,0,0,0.0,Adéquat,29.9,29.9,1172.0,1172.0,0.0
SF01-PS-PS03-SECAIR-0K7301-LUBR-REFHUIL2,183350.0,290.0,Mécanique,Inspection,8,59.7,,observée,59.7,0.7,0,0,0.0,Adéquat,59.7,59.7,587.0,587.0,0.0
SF01-PS-PS03-SECAIR-0K7301-MOAC,183247.0,320.0,Mécanique,Autre,4,177.3,,observée,177.3,3.8,0,0,0.0,Adéquat,177.3,177.3,198.0,198.0,0.0
SF01-PS-PS03-SECAIR-0K7301-REFR-POMPEEAU,184637.0,350.0,Mécanique,Graissage,16,28.3,,observée,28.3,6.2,1,1,0.07,Adéquat,28.3,28.3,3248.0,3248.0,0.0
SF01-PS-PS03-SECAIR-0K7301-SOUF,183248.0,290.0,Mécanique,Inspection,16,29.4,,observée,29.4,14.2,1,0,0.0,Adéquat,29.4,29.4,1192.0,1192.0,0.0
SF01-PS-PS03-SECAIR-0K7301-SOUF,183249.0,290.0,Mécanique,Inspection,60,7.1,,observée,7.1,1.1,1,0,0.0,Trop fréquent,7.1,14.2,4936.0,2468.0,2468.0
SF01-PS-PS03-SECAIR-0K7302,183683.0,290.0,Mécanique,Inspection,8,59.4,,observée,59.4,2.3,0,0,0.0,Adéquat,59.4,59.4,590.0,590.0,0.0
SF01-PS-PS03-SECAIR-0K7302,183684.0,290.0,Mécanique,Inspection,16,28.9,,observée,28.9,8.0,0,0,0.0,Adéquat,28.9,28.9,1213.0,1213.0,0.0
SF01-PS-PS03-SECAIR-0K7302,183685.0,290.0,Mécanique,Inspection,15,30.0,,observée,30.0,0.0,0,0,0.0,Adéquat,30.0,30.0,1168.0,1168.0,0.0
SF01-PS-PS03-SECAIR-0K7302-GMOT-0MOTEUR,211290.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,0,0,0.0,Adéquat,182.0,182.0,193.0,193.0,0.0
SF01-PS-PS03-SECAIR-0K7302-GMOT-0MOTEUR,384305.0,310.0,Électrique,Inspection,3,28.0,,observée,28.0,0.0,0,0,0.0,Adéquat,28.0,28.0,1252.0,1252.0,0.0
SF01-PS-PS03-SECAIR-0P7322,183702.0,290.0,Mécanique,Inspection,16,29.0,,observée,29.0,7.2,3,2,0.13,Adéquat,29.0,29.0,4851.0,4851.0,0.0
SF01-PS-PS03-SECAIR-0P7322,183703.0,290.0,Mécanique,Inspection,30,14.6,,observée,14.6,2.2,3,3,0.1,Adéquat,14.6,14.6,7966.0,7966.0,0.0
SF01-PS-PS03-SECAIR-0S7301,183704.0,360.0,Mécanique,Systématique,4,175.3,,observée,175.3,6.8,0,0,0.0,Adéquat,175.3,175.3,200.0,200.0,0.0
SF01-PS-PS03-SECAIR-0S7301,183705.0,360.0,Mécanique,Systématique,4,175.3,,observée,175.3,6.8,0,0,0.0,Adéquat,175.3,175.3,200.0,200.0,0.0
SF01-PS-PS03-SECAIR-0S7301,183706.0,290.0,Mécanique,Inspection,16,29.1,,observée,29.1,6.6,0,0,0.0,Adéquat,29.1,29.1,1204.0,1204.0,0.0
SF01-PS-PS03-SECAIR-0S7301-MOAC,183253.0,320.0,Mécanique,Autre,3,365.0,,observée,365.0,0.0,0,0,0.0,Adéquat,365.0,365.0,96.0,96.0,0.0
SF01-PS-PS03-SECEAU-0T7101,183767.0,290.0,Mécanique,Inspection,16,29.1,,observée,29.1,6.2,3,3,0.2,Insuffisant,29.1,20.4,6789.0,5710.0,1080.0
SF01-PS-PS03-SECEAU-0T7101-MOAC,183258.0,320.0,Mécanique,Autre,3,365.0,,observée,365.0,0.0,0,0,0.0,Adéquat,365.0,365.0,96.0,96.0,0.0
SF01-PS-PS03-SECEAU-0T7102,183769.0,290.0,Mécanique,Inspection,16,29.2,,observée,29.2,5.9,3,1,0.07,Adéquat,29.2,29.2,3148.0,3148.0,0.0
SF01-PS-PS03-SECEAU-0T7102-MOAC,183259.0,320.0,Mécanique,Autre,3,365.0,,observée,365.0,0.0,0,0,0.0,Adéquat,365.0,365.0,96.0,96.0,0.0
SF01-PS-PS03-SECEAU-0T7103,183771.0,290.0,Mécanique,Inspection,16,29.3,,observée,29.3,5.5,4,1,0.07,Adéquat,29.3,29.3,3137.0,3137.0,0.0
SF01-PS-PS03-SECEAU-0T7103-STRC-AGITATEU,184503.0,290.0,Mécanique,Inspection,6,90.0,,observée,90.0,0.0,0,0,0.0,Adéquat,90.0,90.0,389.0,389.0,0.0
SF01-PS-PS03-SECEAU-0T7104,183772.0,290.0,Mécanique,Inspection,16,29.3,,observée,29.3,11.4,0,0,0.0,Adéquat,29.3,29.3,1196.0,1196.0,0.0
SF01-PS-PS03-SECEAU-0T7104-GMOT-0MOTEUR,211337.0,360.0,Électrique,Systématique,3,198.0,,observée,198.0,166.0,0,0,0.0,Adéquat,198.0,198.0,177.0,177.0,0.0
SF01-PS-PS03-SECEAU-0T7104-STRC-AGITATEU,184504.0,290.0,Mécanique,Inspection,6,90.0,,observée,90.0,0.0,0,0,0.0,Adéquat,90.0,90.0,389.0,389.0,0.0
SF01-PS-PS03-SECEAU-CIREAU,183809.0,290.0,Mécanique,Inspection,16,29.4,,observée,29.4,11.4,3,1,0.07,Adéquat,29.4,29.4,3127.0,3127.0,0.0
SF01-PS-PS03-SECEAU-COMMUN,183810.0,290.0,Mécanique,Inspection,16,29.4,,observée,29.4,11.4,2,2,0.13,Adéquat,29.4,29.4,4785.0,4785.0,0.0
SF01-PS-PS03-SECEAU-P7101A,183811.0,290.0,Mécanique,Inspection,16,29.5,,observée,29.5,3.7,3,3,0.2,Insuffisant,29.5,20.6,6697.0,5632.0,1065.0
SF01-PS-PS03-SECEAU-P7101A,183812.0,350.0,Mécanique,Graissage,60,7.1,,observée,7.1,1.5,3,3,0.05,Adéquat,7.1,7.1,10658.0,10658.0,0.0
SF01-PS-PS03-SECEAU-P7101A,183813.0,290.0,Mécanique,Inspection,30,14.7,,observée,14.7,1.9,3,3,0.1,Adéquat,14.7,14.7,7912.0,7912.0,0.0
SF01-PS-PS03-SECEAU-P7101A-GMOT-0MOTEUR,211298.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,2,1,0.5,Insuffisant,182.0,127.4,2425.0,1870.0,555.0
SF01-PS-PS03-SECEAU-P7101A-GMOT-0MOTEUR,211331.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,2,1,0.5,Insuffisant,182.0,127.4,2425.0,1870.0,555.0
SF01-PS-PS03-SECEAU-P7101A-GMOT-0MOTEUR,384306.0,310.0,Électrique,Inspection,3,28.0,,observée,28.0,0.0,2,0,0.0,Adéquat,28.0,28.0,1252.0,1252.0,0.0
SF01-PS-PS03-SECEAU-P7101A-GMOT-DEPARTM,211187.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,0,0,0.0,Adéquat,182.0,182.0,193.0,193.0,0.0
SF01-PS-PS03-SECEAU-P7101B,183814.0,290.0,Mécanique,Inspection,15,29.6,,observée,29.6,3.4,0,0,0.0,Adéquat,29.6,29.6,1184.0,1184.0,0.0
SF01-PS-PS03-SECEAU-P7101B,183815.0,350.0,Mécanique,Graissage,60,7.1,,observée,7.1,1.1,0,0,0.0,Trop fréquent,7.1,14.2,4936.0,2468.0,2468.0
SF01-PS-PS03-SECEAU-P7101B,183816.0,290.0,Mécanique,Inspection,29,15.0,,observée,15.0,0.0,0,0,0.0,Trop fréquent,15.0,30.0,2336.0,1168.0,1168.0
SF01-PS-PS03-SECEAU-P7101B-GMOT-0MOTEUR,211332.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,2,1,0.5,Insuffisant,182.0,127.4,2425.0,1870.0,555.0
SF01-PS-PS03-SECEAU-P7101B-GMOT-0MOTEUR,384307.0,310.0,Électrique,Inspection,3,28.0,,observée,28.0,0.0,2,0,0.0,Adéquat,28.0,28.0,1252.0,1252.0,0.0
SF01-PS-PS03-SECEAU-P7101B-GMOT-DEPARTM,211188.0,360.0,Électrique,Systématique,4,182.0,,observée,182.0,0.0,1,1,0.33,Insuffisant,182.0,127.4,1666.0,1327.0,338.0
SF01-PS-PS03-SECEAU-P7101B-GMOT-DEPARTM,213122.0,360.0,Électrique,Systématique,3,78.0,,observée,78.0,64.0,1,0,0.0,Adéquat,78.0,78.0,449.0,449.0,0.0
SF01-PS-PS03-SECEAU-P7101C,183817.0,290.0,Mécanique,Inspection,15,29.6,,observée,29.6,2.6,0,0,0.0,Adéquat,29.6,29.6,1184.0,1184.0,0.0
SF01-PS-PS03-SECEAU-P7101C,183818.0,290.0,Mécanique,Inspection,30,14.8,,observée,14.8,1.3,0,0,0.0,Trop fréquent,14.8,29.6,2368.0,1184.0,1184.0
SF01-PS-PS03-SECEAU-P7102A,183822.0,290.0,Mécanique,Inspection,60,7.1,,observée,7.1,1.1,11,5,0.08,Adéquat,7.1,7.1,14092.0,14092.0,0.0
SF01-PS-PS03-SECEAU-P7102A,183823.0,290.0,Mécanique,Inspection,15,29.7,,observée,29.7,2.0,11,4,0.29,Insuffisant,29.7,20.8,9114.0,7353.0,1761.0
SF01-PS-PS03-SECEAU-P7102A,183824.0,350.0,Mécanique,Graissage,60,7.1,,observée,7.1,1.5,11,5,0.08,Adéquat,7.1,7.1,14092.0,14092.0,0.0
SF01-PS-PS03-SECEAU-P7102A,183825.0,290.0,Mécanique,Inspection,60,7.1,,observée,7.1,1.8,11,7,0.12,Adéquat,7.1,7.1,18670.0,18670.0,0.0
SF01-PS-PS03-SECEAU-P7102A-GMOT-0MOTEUR,211017.0,360.0,Électrique,Systématique,3,198.0,,observée,198.0,166.0,2,1,0.5,Insuffisant,198.0,138.6,2229.0,1719.0,510.0
SF01-PS-PS03-SECEAU-P7102A-GMOT-0MOTEUR,211371.0,360.0,Électrique,Systématique,6,97.4,,observée,97.4,48.1,2,2,0.4,Insuffisant,97.4,68.2,3697.0,2898.0,799.0
SF01-PS-PS03-SECEAU-P7102A-GMOT-0MOTEUR,213305.0,360.0,Électrique,Systématique,4,88.0,,observée,88.0,10.4,2,2,0.67,Insuffisant,88.0,61.6,6585.0,4988.0,1597.0
SF01-PS-PS03-SECEAU-P7102A-GMOT-0MOTEUR,384321.0,310.0,Électrique,Inspection,3,30.5,,observée,30.5,2.5,2,0,0.0,Adéquat,30.5,30.5,1149.0,1149.0,0.0
SF01-PS-PS03-SECEAU-P7102A-GMOT-DEPARTM,211087.0,360.0,Électrique,Systématique,3,198.0,,observée,198.0,166.0,0,0,0.0,Adéquat,198.0,198.0,177.0,177.0,0.0
SF01-PS-PS03-SECEAU-P7102B,183831.0,290.0,Mécanique,Inspection,60,7.1,,observée,7.1,2.0,11,8,0.14,Adéquat,7.1,7.1,20959.0,20959.0,0.0
SF01-PS-PS03-SECEAU-P7102B,183832.0,290.0,Mécanique,Inspection,15,29.8,,observée,29.8,1.7,11,4,0.29,Insuffisant,29.8,20.9,9084.0,7328.0,1755.0
SF01-PS-PS03-SECEAU-P7102B,183833.0,350.0,Mécanique,Graissage,60,7.1,,observée,7.1,1.8,11,8,0.14,Adéquat,7.1,7.1,20959.0,20959.0,0.0
SF01-PS-PS03-SECEAU-P7102B,183834.0,290.0,Mécanique,Inspection,60,7.1,,observée,7.1,1.5,11,8,0.14,Adéquat,7.1,7.1,20959.0,20959.0,0.0
SF01-PS-PS03-SECEAU-P7102B-GMOT-0MOTEUR,211018.0,360.0,Électrique,Systématique,3,198.0,,observée,198.0,166.0,0,0,0.0,Adéquat,198.0,198.0,177.0,177.0,0.0
SF01-PS-PS03-SECEAU-P7102B-GMOT-0MOTEUR,211299.0,360.0,Électrique,Systématique,3,198.0,,observée,198.0,166.0,0,0,0.0,Adéquat,198.0,198.0,177.0,177.0,0.0
SF01-PS-PS03-SECEAU-P7102B-GMOT-0MOTEUR,211372.0,360.0,Électrique,Systématique,6,97.4,,observée,97.4,48.1,0,0,0.0,Adéquat,97.4,97.4,360.0,360.0,0.0
SF01-PS-PS03-SECEAU-P7102B-GMOT-0MOTEUR,213306.0,360.0,Électrique,Systématique,4,88.7,,observée,88.7,3.3,0,0,0.0,Adéquat,88.7,88.7,395.0,395.0,0.0
SF01-PS-PS03-SECEAU-P7102B-GMOT-0MOTEUR,384322.0,310.0,Électrique,Inspection,3,28.0,,observée,28.0,0.0,0,0,0.0,Adéquat,28.0,28.0,1252.0,1252.0,0.0
SF01-PS-PS03-SECEAU-P7102B-GMOT-DEPARTM,211088.0,360.0,Électrique,Systématique,3,198.0,,observée,198.0,166.0,0,0,0.0,Adéquat,198.0,198.0,177.0,177.0,0.0
SF01-PS-PS03-SECEAU-P7102C,183840.0,290.0,Mécanique,Inspection,60,7.1,,observée,7.1,1.8,2,0,0.0,Trop fréquent,7.1,14.2,4936.0,2468.0,2468.0
SF01-PS-PS03-SECEAU-P7102C,183841.0,290.0,Mécanique,Inspection,15,29.9,,observée,29.9,1.5,2,0,0.0,Adéquat,29.9,29.9,1172.0,1172.0,0.0
SF01-PS-PS03-SECEAU-P7102C,183842.0,350.0,Mécanique,Graissage,29,15.0,,observée,15.0,0.6,2,0,0.0,Trop fréquent,15.0,30.0,2336.0,1168.0,1168.0
SF01-PS-PS03-SECEAU-P7102C-GPPE-CIRASPIR,184756.0,290.0,Mécanique,Inspection,9,58.6,,observée,58.6,5.8,0,0,0.0,Adéquat,58.6,58.6,598.0,598.0,0.0
SF01-PS-PS03-SECEAU-P7103A,183849.0,290.0,Mécanique,Inspection,60,7.1,,observée,7.1,1.1,7,3,0.05,Adéquat,7.1,7.1,10658.0,10658.0,0.0
SF01-PS-PS03-SECEAU-P7103A,183850.0,290.0,Mécanique,Inspection,15,29.9,,observée,29.9,1.0,7,3,0.21,Insuffisant,29.9,20.9,6879.0,5751.0,1128.0
SF01-PS-PS03-SECEAU-P7103A,183851.0,350.0,Mécanique,Graissage,60,7.1,,observée,7.1,1.1,7,3,0.05,Adéquat,7.1,7.1,10658.0,10658.0,0.0
SF01-PS-PS03-SECEAU-P7103A,183852.0,290.0,Mécanique,Inspection,60,7.1,,observée,7.1,1.1,7,3,0.05,Adéquat,7.1,7.1,10658.0,10658.0,0.0
SF01-PS-PS03-SECEAU-P7103A,183855.0,290.0,Mécanique,Inspection,4,175.3,,observée,175.3,6.8,7,2,0.67,Insuffisant,175.3,122.7,3306.0,2504.0,802.0
SF01-PS-PS03-SECEAU-P7103A-GMOT-0MOTEUR,211333.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,2,1,0.5,Insuffisant,182.0,127.4,2425.0,1870.0,555.0
SF01-PS-PS03-SECEAU-P7103A-GMOT-0MOTEUR,384308.0,310.0,Électrique,Inspection,3,28.0,,observée,28.0,0.0,2,0,0.0,Adéquat,28.0,28.0,1252.0,1252.0,0.0
SF01-PS-PS03-SECEAU-P7103A-GMOT-DEPARTM,211189.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,1,1,0.5,Insuffisant,182.0,127.4,2425.0,1870.0,555.0
SF01-PS-PS03-SECEAU-P7103B,183859.0,290.0,Mécanique,Inspection,59,7.1,,observée,7.1,2.8,19,6,0.1,Adéquat,7.1,7.1,16381.0,16381.0,0.0
SF01-PS-PS03-SECEAU-P7103B,183860.0,290.0,Mécanique,Inspection,4,175.3,,observée,175.3,6.8,19,3,1.0,Insuffisant,175.3,122.7,4835.0,3597.0,1239.0
SF01-PS-PS03-SECEAU-P7103B,183861.0,290.0,Mécanique,Inspection,15,30.0,,observée,30.0,0.8,19,4,0.29,Insuffisant,30.0,21.0,9023.0,7280.0,1744.0
SF01-PS-PS03-SECEAU-P7103B,183862.0,350.0,Mécanique,Graissage,60,7.1,,observée,7.1,1.5,19,6,0.1,Adéquat,7.1,7.1,16381.0,16381.0,0.0
SF01-PS-PS03-SECEAU-P7103B,183863.0,290.0,Mécanique,Inspection,59,7.2,,observée,7.2,1.9,19,6,0.1,Adéquat,7.2,7.2,16153.0,16153.0,0.0
SF01-PS-PS03-SECEAU-P7103B-GMOT-0MOTEUR,211334.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,2,1,0.5,Insuffisant,182.0,127.4,2425.0,1870.0,555.0
SF01-PS-PS03-SECEAU-P7103B-GMOT-0MOTEUR,384309.0,310.0,Électrique,Inspection,3,28.0,,observée,28.0,0.0,2,0,0.0,Adéquat,28.0,28.0,1252.0,1252.0,0.0
SF01-PS-PS03-SECEAU-P7103B-GMOT-DEPARTM,211190.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,0,0,0.0,Adéquat,182.0,182.0,193.0,193.0,0.0
SF01-PS-PS03-SECEAU-P7104A,183866.0,290.0,Mécanique,Inspection,30,14.8,,observée,14.8,1.3,10,2,0.07,Adéquat,14.8,14.8,6211.0,6211.0,0.0
SF01-PS-PS03-SECEAU-P7104A,183867.0,290.0,Mécanique,Inspection,16,28.1,,observée,28.1,7.2,10,3,0.2,Insuffisant,28.1,19.7,7031.0,5913.0,1118.0
SF01-PS-PS03-SECEAU-P7104A,183868.0,350.0,Mécanique,Graissage,30,14.7,,observée,14.7,1.5,10,2,0.07,Adéquat,14.7,14.7,6253.0,6253.0,0.0
SF01-PS-PS03-SECEAU-P7104A,183869.0,290.0,Mécanique,Inspection,16,28.9,,observée,28.9,4.2,10,2,0.13,Adéquat,28.9,28.9,4868.0,4868.0,0.0
SF01-PS-PS03-SECEAU-P7104A-GMOT-0MOTEUR,211335.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,0,0,0.0,Adéquat,182.0,182.0,193.0,193.0,0.0
SF01-PS-PS03-SECEAU-P7104A-GMOT-0MOTEUR,384310.0,310.0,Électrique,Inspection,3,28.0,,observée,28.0,0.0,0,0,0.0,Adéquat,28.0,28.0,1252.0,1252.0,0.0
SF01-PS-PS03-SECEAU-P7104B,183871.0,290.0,Mécanique,Inspection,29,14.8,,observée,14.8,1.2,0,0,0.0,Trop fréquent,14.8,29.6,2368.0,1184.0,1184.0
SF01-PS-PS03-SECEAU-P7104B,183872.0,290.0,Mécanique,Inspection,16,28.1,,observée,28.1,7.0,0,0,0.0,Adéquat,28.1,28.1,1247.0,1247.0,0.0
SF01-PS-PS03-SECEAU-P7104B,183873.0,350.0,Mécanique,Graissage,30,14.8,,observée,14.8,1.3,0,0,0.0,Trop fréquent,14.8,29.6,2368.0,1184.0,1184.0
SF01-PS-PS03-SECEAU-P7104B,183874.0,290.0,Mécanique,Inspection,16,29.0,,observée,29.0,3.7,0,0,0.0,Adéquat,29.0,29.0,1208.0,1208.0,0.0
SF01-PS-PS03-SECEAU-P7104B-GMOT-0MOTEUR,211336.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,0,0,0.0,Adéquat,182.0,182.0,193.0,193.0,0.0
SF01-PS-PS03-SECEAU-P7104B-GMOT-0MOTEUR,384311.0,310.0,Électrique,Inspection,3,28.0,,observée,28.0,0.0,0,0,0.0,Adéquat,28.0,28.0,1252.0,1252.0,0.0
SF01-PS-PS03-SECEAU-P7104C,183876.0,290.0,Mécanique,Inspection,16,28.2,,observée,28.2,6.7,4,0,0.0,Adéquat,28.2,28.2,1243.0,1243.0,0.0
SF01-PS-PS03-SECEAU-P7104C,183877.0,290.0,Mécanique,Inspection,16,28.9,,observée,28.9,4.0,4,0,0.0,Adéquat,28.9,28.9,1213.0,1213.0,0.0
SF01-PS-PS03-SECEAU-P7104C-GMOT-0MOTEUR,384312.0,310.0,Électrique,Inspection,3,28.0,,observée,28.0,0.0,0,0,0.0,Adéquat,28.0,28.0,1252.0,1252.0,0.0
SF01-PS-PS03-SECEAU-P7105A,183878.0,290.0,Mécanique,Inspection,30,14.7,,observée,14.7,1.6,2,0,0.0,Trop fréquent,14.7,29.4,2384.0,1192.0,1192.0
SF01-PS-PS03-SECEAU-P7105A,183879.0,290.0,Mécanique,Inspection,16,28.3,,observée,28.3,6.5,2,0,0.0,Adéquat,28.3,28.3,1238.0,1238.0,0.0
SF01-PS-PS03-SECEAU-P7105A,183880.0,350.0,Mécanique,Graissage,30,14.7,,observée,14.7,1.6,2,0,0.0,Trop fréquent,14.7,29.4,2384.0,1192.0,1192.0
SF01-PS-PS03-SECEAU-P7105A,183881.0,290.0,Mécanique,Inspection,16,28.1,,observée,28.1,7.0,2,0,0.0,Adéquat,28.1,28.1,1247.0,1247.0,0.0
SF01-PS-PS03-SECEAU-P7105A-GMOT-0MOTEUR,211338.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,0,0,0.0,Adéquat,182.0,182.0,193.0,193.0,0.0
SF01-PS-PS03-SECEAU-P7105A-GMOT-0MOTEUR,384313.0,310.0,Électrique,Inspection,3,28.0,,observée,28.0,0.0,0,0,0.0,Adéquat,28.0,28.0,1252.0,1252.0,0.0
SF01-PS-PS03-SECEAU-P7105B,183883.0,290.0,Mécanique,Inspection,30,14.6,,observée,14.6,2.4,0,0,0.0,Trop fréquent,14.6,29.2,2400.0,1200.0,1200.0
SF01-PS-PS03-SECEAU-P7105B,183884.0,290.0,Mécanique,Inspection,16,28.3,,observée,28.3,6.2,0,0,0.0,Adéquat,28.3,28.3,1238.0,1238.0,0.0
SF01-PS-PS03-SECEAU-P7105B,183885.0,350.0,Mécanique,Graissage,30,14.7,,observée,14.7,1.9,0,0,0.0,Trop fréquent,14.7,29.4,2384.0,1192.0,1192.0
SF01-PS-PS03-SECEAU-P7105B,183886.0,290.0,Mécanique,Inspection,16,28.2,,observée,28.2,6.7,0,0,0.0,Adéquat,28.2,28.2,1243.0,1243.0,0.0
SF01-PS-PS03-SECEAU-P7105B-GMOT-0MOTEUR,211339.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,0,0,0.0,Adéquat,182.0,182.0,193.0,193.0,0.0
SF01-PS-PS03-SECEAU-P7105B-GMOT-0MOTEUR,384314.0,310.0,Électrique,Inspection,3,28.0,,observée,28.0,0.0,0,0,0.0,Adéquat,28.0,28.0,1252.0,1252.0,0.0
SF01-PS-PS03-SECEMR-EAUMER,184010.0,290.0,Mécanique,Inspection,16,28.4,,observée,28.4,6.0,0,0,0.0,Adéquat,28.4,28.4,1234.0,1234.0,0.0
SF01-PS-PS03-SECEMR-S7306A,184018.0,290.0,Mécanique,Inspection,16,28.5,,observée,28.5,5.7,14,6,0.4,Insuffisant,28.5,19.9,12634.0,9903.0,2731.0
SF01-PS-PS03-SECEMR-S7306A,184020.0,350.0,Mécanique,Graissage,16,29.5,,observée,29.5,1.7,14,7,0.47,Insuffisant,29.5,20.6,14134.0,10944.0,3190.0
SF01-PS-PS03-SECEMR-S7306A,184023.0,290.0,Mécanique,Inspection,16,28.3,,observée,28.3,6.2,14,6,0.4,Insuffisant,28.3,19.8,12724.0,9973.0,2751.0
SF01-PS-PS03-SECEMR-S7306A,184024.0,290.0,Mécanique,Inspection,16,28.5,,observée,28.5,5.7,14,6,0.4,Insuffisant,28.5,19.9,12634.0,9903.0,2731.0
SF01-PS-PS03-SECEMR-S7306A-MOAC,184771.0,320.0,Mécanique,Autre,4,178.0,,observée,178.0,3.3,1,1,0.33,Insuffisant,178.0,124.6,1703.0,1357.0,346.0
SF01-PS-PS03-SECEMR-S7306B,184033.0,290.0,Mécanique,Inspection,16,28.2,,observée,28.2,12.4,2,2,0.13,Adéquat,28.2,28.2,4989.0,4989.0,0.0
SF01-PS-PS03-SECEMR-S7306B,184035.0,350.0,Mécanique,Graissage,16,29.1,,observée,29.1,3.6,2,1,0.07,Adéquat,29.1,29.1,3159.0,3159.0,0.0
SF01-PS-PS03-SECEMR-S7306B,184037.0,350.0,Mécanique,Graissage,6,90.0,,observée,90.0,0.0,2,1,0.2,Insuffisant,90.0,63.0,2195.0,1846.0,349.0
SF01-PS-PS03-SECEMR-S7306B,184038.0,290.0,Mécanique,Inspection,16,28.1,,observée,28.1,7.2,2,2,0.13,Adéquat,28.1,28.1,5006.0,5006.0,0.0
SF01-PS-PS03-SECEMR-S7306B,184039.0,290.0,Mécanique,Inspection,16,28.5,,observée,28.5,5.5,2,1,0.07,Adéquat,28.5,28.5,3225.0,3225.0,0.0
SF01-PS-PS03-SECEMR-S7306B-MOAC,184772.0,320.0,Mécanique,Autre,4,178.3,,observée,178.3,2.5,0,0,0.0,Adéquat,178.3,178.3,197.0,197.0,0.0
SF01-PS-PS03-SECGAS-0P7309,184050.0,290.0,Mécanique,Inspection,6,90.0,,observée,90.0,0.0,0,0,0.0,Adéquat,90.0,90.0,389.0,389.0,0.0
SF01-PS-PS03-SECGAS-0P7309,184051.0,290.0,Mécanique,Inspection,15,29.9,,observée,29.9,1.0,0,0,0.0,Adéquat,29.9,29.9,1172.0,1172.0,0.0
SF01-PS-PS03-SECGAS-0P7309,184052.0,290.0,Mécanique,Inspection,16,28.3,,observée,28.3,6.5,0,0,0.0,Adéquat,28.3,28.3,1238.0,1238.0,0.0
SF01-PS-PS03-SECGAS-0P7309-GMOT-0MOTEUR,211345.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,0,0,0.0,Adéquat,182.0,182.0,193.0,193.0,0.0
SF01-PS-PS03-SECGAS-0P7309-GMOT-0MOTEUR,384315.0,310.0,Électrique,Inspection,3,28.0,,observée,28.0,0.0,0,0,0.0,Adéquat,28.0,28.0,1252.0,1252.0,0.0
